"","subject","activity","mean_tbodyaccjerk_minus_mean_minus_x","mean_tbodyaccjerk_minus_mean_minus_y","mean_tbodyaccjerk_minus_mean_minus_z","mean_tbodyaccjerk_minus_std_minus_x","mean_tbodyaccjerk_minus_std_minus_y","mean_tbodyaccjerk_minus_std_minus_z","mean_tbodygyrojerk_minus_mean_minus_x","mean_tbodygyrojerk_minus_mean_minus_y","mean_tbodygyrojerk_minus_mean_minus_z","mean_tbodygyrojerk_minus_std_minus_x","mean_tbodygyrojerk_minus_std_minus_y","mean_tbodygyrojerk_minus_std_minus_z"
"105",27,"SITTING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"106",13,"SITTING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"107",19,"SITTING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"108",20,"SITTING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"109",26,"SITTING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"110",14,"SITTING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"111",24,"SITTING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"112",2,"SITTING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"113",22,"SITTING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"114",8,"SITTING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"115",1,"SITTING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"116",23,"SITTING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"117",18,"SITTING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"118",16,"SITTING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"119",17,"SITTING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"120",15,"SITTING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"121",2,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"122",3,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"123",20,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"124",7,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"125",27,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"126",30,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"127",4,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"128",12,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"129",5,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"130",19,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"131",21,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"132",13,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"133",10,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"134",8,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"135",11,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"136",9,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"137",24,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"138",22,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"139",18,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"140",28,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"141",6,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"142",17,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"143",16,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"144",14,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"145",23,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"146",15,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"147",29,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"148",26,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"149",25,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"150",1,"STANDING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"151",30,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"152",27,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"153",14,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"154",28,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"155",6,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"156",13,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"157",26,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"158",29,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"159",20,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"160",12,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"161",11,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"162",3,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"163",7,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"164",10,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"165",8,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"166",21,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"167",4,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"168",18,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"169",5,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"170",22,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"171",9,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"172",25,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"173",19,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"174",23,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"175",24,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"176",16,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"177",1,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"178",15,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"179",2,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
"180",17,"LAYING",0.0789381220355816,0.0079481069090025,-0.00467469823628666,-0.63978102073413,-0.607971599340832,-0.762820240449202,-0.0967092754729682,-0.0423181079782632,-0.0548303497968374,-0.731348533131935,-0.786062320321895,-0.739932395222129
