"","subject","activity","mean_tbodyacc_minus_mean_minus_x","mean_tbodyacc_minus_mean_minus_y","mean_tbodyacc_minus_mean_minus_z","mean_tbodyacc_minus_std_minus_x","mean_tbodyacc_minus_std_minus_y","mean_tbodyacc_minus_std_minus_z","mean_tbodygyro_minus_mean_minus_x","mean_tbodygyro_minus_mean_minus_y","mean_tbodygyro_minus_mean_minus_z","mean_tbodygyro_minus_std_minus_x","mean_tbodygyro_minus_std_minus_y","mean_tbodygyro_minus_std_minus_z"
"107",19,"SITTING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0968980718168493,-0.721192598029789,-0.682653506899942,-0.653665674372188
"108",20,"SITTING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0642882138333333,-0.721192598029789,-0.682653506899942,-0.653665674372188
"109",26,"SITTING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0711109471666667,-0.721192598029789,-0.682653506899942,-0.653665674372188
"110",14,"SITTING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0928523607037037,-0.721192598029789,-0.682653506899942,-0.653665674372188
"111",24,"SITTING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0800440230882353,-0.721192598029789,-0.682653506899942,-0.653665674372188
"112",2,"SITTING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0412277462173913,-0.721192598029789,-0.682653506899942,-0.653665674372188
"113",22,"SITTING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0804426775241936,-0.721192598029789,-0.682653506899942,-0.653665674372188
"114",8,"SITTING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0716048809782609,-0.721192598029789,-0.682653506899942,-0.653665674372188
"115",1,"SITTING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0629313811914894,-0.721192598029789,-0.682653506899942,-0.653665674372188
"116",23,"SITTING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0645673209117647,-0.721192598029789,-0.682653506899942,-0.653665674372188
"117",18,"SITTING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0848140511754386,-0.721192598029789,-0.682653506899942,-0.653665674372188
"118",16,"SITTING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0795736310463768,-0.721192598029789,-0.682653506899942,-0.653665674372188
"119",17,"SITTING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0860053803375,-0.721192598029789,-0.682653506899942,-0.653665674372188
"120",15,"SITTING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0951978083898305,-0.721192598029789,-0.682653506899942,-0.653665674372188
"121",2,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0878351695481481,-0.721192598029789,-0.682653506899942,-0.653665674372188
"122",3,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0665262054098361,-0.721192598029789,-0.682653506899942,-0.653665674372188
"123",20,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0773671448739726,-0.721192598029789,-0.682653506899942,-0.653665674372188
"124",7,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0851045000566038,-0.721192598029789,-0.682653506899942,-0.653665674372188
"125",27,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.07168414632375,-0.721192598029789,-0.682653506899942,-0.653665674372188
"126",30,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0802514754237288,-0.721192598029789,-0.682653506899942,-0.653665674372188
"127",4,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0755636430892857,-0.721192598029789,-0.682653506899942,-0.653665674372188
"128",12,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.074256819,-0.721192598029789,-0.682653506899942,-0.653665674372188
"129",5,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0690945763946429,-0.721192598029789,-0.682653506899942,-0.653665674372188
"130",19,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0710520180136986,-0.721192598029789,-0.682653506899942,-0.653665674372188
"131",21,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0864863265393258,-0.721192598029789,-0.682653506899942,-0.653665674372188
"132",13,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.085471246877193,-0.721192598029789,-0.682653506899942,-0.653665674372188
"133",10,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.103251560681818,-0.721192598029789,-0.682653506899942,-0.653665674372188
"134",8,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.063688907,-0.721192598029789,-0.682653506899942,-0.653665674372188
"135",11,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0810588216170213,-0.721192598029789,-0.682653506899942,-0.653665674372188
"136",9,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0992409332222222,-0.721192598029789,-0.682653506899942,-0.653665674372188
"137",24,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.077124614942029,-0.721192598029789,-0.682653506899942,-0.653665674372188
"138",22,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0733466563174603,-0.721192598029789,-0.682653506899942,-0.653665674372188
"139",18,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0843190675616438,-0.721192598029789,-0.682653506899942,-0.653665674372188
"140",28,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0865173111012658,-0.721192598029789,-0.682653506899942,-0.653665674372188
"141",6,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0767394745964912,-0.721192598029789,-0.682653506899942,-0.653665674372188
"142",17,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0880561869358974,-0.721192598029789,-0.682653506899942,-0.653665674372188
"143",16,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0867342708846154,-0.721192598029789,-0.682653506899942,-0.653665674372188
"144",14,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.07904758875,-0.721192598029789,-0.682653506899942,-0.653665674372188
"145",23,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0816888999117647,-0.721192598029789,-0.682653506899942,-0.653665674372188
"146",15,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0761946738773585,-0.721192598029789,-0.682653506899942,-0.653665674372188
"147",29,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0827583768461538,-0.721192598029789,-0.682653506899942,-0.653665674372188
"148",26,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0776706781351351,-0.721192598029789,-0.682653506899942,-0.653665674372188
"149",25,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0852685438243243,-0.721192598029789,-0.682653506899942,-0.653665674372188
"150",1,"STANDING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.074800751,-0.721192598029789,-0.682653506899942,-0.653665674372188
"151",30,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0938472163142857,-0.721192598029789,-0.682653506899942,-0.653665674372188
"152",27,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.118738360783784,-0.721192598029789,-0.682653506899942,-0.653665674372188
"153",14,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.149124058235294,-0.721192598029789,-0.682653506899942,-0.653665674372188
"154",28,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.09357912315,-0.721192598029789,-0.682653506899942,-0.653665674372188
"155",6,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.179102058245614,-0.721192598029789,-0.682653506899942,-0.653665674372188
"156",13,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.117819614790323,-0.721192598029789,-0.682653506899942,-0.653665674372188
"157",26,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.152436344328947,-0.721192598029789,-0.682653506899942,-0.653665674372188
"158",29,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.127411971652174,-0.721192598029789,-0.682653506899942,-0.653665674372188
"159",20,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.123680209926471,-0.721192598029789,-0.682653506899942,-0.653665674372188
"160",12,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.14519184795,-0.721192598029789,-0.682653506899942,-0.653665674372188
"161",11,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.152019015929825,-0.721192598029789,-0.682653506899942,-0.653665674372188
"162",3,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.137999561112903,-0.721192598029789,-0.682653506899942,-0.653665674372188
"163",7,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.155920029769231,-0.721192598029789,-0.682653506899942,-0.653665674372188
"164",10,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.104720478344828,-0.721192598029789,-0.682653506899942,-0.653665674372188
"165",8,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.13818830737037,-0.721192598029789,-0.682653506899942,-0.653665674372188
"166",21,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0980906517,-0.721192598029789,-0.682653506899942,-0.653665674372188
"167",4,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.169720404092593,-0.721192598029789,-0.682653506899942,-0.653665674372188
"168",18,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0937781948153846,-0.721192598029789,-0.682653506899942,-0.653665674372188
"169",5,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.159894366942308,-0.721192598029789,-0.682653506899942,-0.653665674372188
"170",22,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.145003879319444,-0.721192598029789,-0.682653506899942,-0.653665674372188
"171",9,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.101275010682,-0.721192598029789,-0.682653506899942,-0.653665674372188
"172",25,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.139718671465753,-0.721192598029789,-0.682653506899942,-0.653665674372188
"173",19,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.10860511373494,-0.721192598029789,-0.682653506899942,-0.653665674372188
"174",23,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.111078594708333,-0.721192598029789,-0.682653506899942,-0.653665674372188
"175",24,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.111730746333333,-0.721192598029789,-0.682653506899942,-0.653665674372188
"176",16,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.0966210349428571,-0.721192598029789,-0.682653506899942,-0.653665674372188
"177",1,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.14868943626,-0.721192598029789,-0.682653506899942,-0.653665674372188
"178",15,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.113451899791667,-0.721192598029789,-0.682653506899942,-0.653665674372188
"179",2,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.144882846104167,-0.721192598029789,-0.682653506899942,-0.653665674372188
"180",17,"LAYING",0.274347260646063,-0.0177434918458972,-0.108925032737064,-0.607783818968688,-0.510191378479501,-0.61306429934125,-0.0309824871713436,-0.0747194855994359,0.111440490309859,-0.721192598029789,-0.682653506899942,-0.653665674372188
